Group num: 0, TC(X;Y_j): 3.648
longstanding, 0.002, 1.000, 0.002
patently, 0.002, 1.000, 0.002
impasse, 0.002, 1.000, 0.002
hasty, 0.002, 1.000, 0.002
klein, 0.002, 1.000, 0.002
favorably, 0.002, 1.000, 0.002
lexicon, 0.002, 1.000, 0.002
decenso, 0.002, 1.000, 0.002
evaluated, 0.002, 1.000, 0.002
dis, 0.002, 1.000, 0.002
realizing, 0.002, 1.000, 0.002
ness, 0.002, 1.000, 0.002
nifty, 0.002, 1.000, 0.002
uncertainty, 0.001, 1.000, 0.001
telepathy, 0.001, 1.000, 0.001
holder, 0.001, 1.000, 0.001
psych, 0.001, 1.000, 0.001
objected, 0.001, 1.000, 0.001
preceded, 0.001, 1.000, 0.001
vienna, 0.001, 1.000, 0.001
tales, 0.001, 1.000, 0.001
axed, 0.001, 1.000, 0.001
substituted, 0.001, 1.000, 0.001
careless, 0.001, 1.000, 0.001
monica, 0.001, 1.000, 0.001
falsehood, 0.001, 1.000, 0.001
simulatenously, 0.001, 1.000, 0.001
complies, 0.001, 1.000, 0.001
grams, 0.001, 1.000, 0.001
stationary, 0.001, 1.000, 0.001
revolutionized, 0.001, 1.000, 0.001
grill, 0.001, 1.000, 0.001
reformed, 0.001, 1.000, 0.001
martyrs, 0.001, 1.000, 0.001
disturbances, 0.001, 1.000, 0.001
redistribute, 0.001, 1.000, 0.001
impelled, 0.001, 1.000, 0.001
quantifiable, 0.001, 1.000, 0.001
propensity, 0.001, 1.000, 0.001
prompting, 0.001, 1.000, 0.001
initiates, 0.001, 1.000, 0.001
kolodny, 0.001, 1.000, 0.001
fractional, 0.001, 1.000, 0.001
repellent, 0.001, 1.000, 0.001
facets, 0.001, 1.000, 0.001
beats, 0.001, 1.000, 0.001
almighty, 0.001, 1.000, 0.001
caveat, 0.001, 1.000, 0.001
skeptics, 0.001, 1.000, 0.001
epa, 0.001, 1.000, 0.001
shopping, 0.001, 1.000, 0.001
representations, 0.001, 1.000, 0.001
concur, 0.001, 1.000, 0.001
nathan, 0.001, 1.000, 0.001
aliens, 0.001, 1.000, 0.001
breach, 0.001, 1.000, 0.001
sums, 0.001, 1.000, 0.001
notifying, 0.001, 1.000, 0.001
discard, 0.001, 1.000, 0.001
bang, 0.001, 1.000, 0.001
ergo, 0.001, 1.000, 0.001
numbering, 0.001, 1.000, 0.001
egg, 0.001, 1.000, 0.001
weights, 0.001, 1.000, 0.001
snows, 0.001, 1.000, 0.001
refutation, 0.001, 1.000, 0.001
grading, 0.001, 1.000, 0.001
facet, 0.001, 1.000, 0.001
prisoner, 0.001, 1.000, 0.001
lamont, 0.001, 1.000, 0.001
merged, 0.001, 1.000, 0.001
descending, 0.001, 1.000, 0.001
compares, 0.001, 1.000, 0.001
recursive, 0.001, 1.000, 0.001
predates, 0.001, 1.000, 0.001
invaluable, 0.001, 1.000, 0.001
dominion, 0.001, 1.000, 0.001
researching, 0.001, 1.000, 0.001
unreliable, 0.001, 1.000, 0.001
ons, 0.001, 1.000, 0.001
resistances, 0.001, 1.000, 0.001
endeavour, 0.001, 1.000, 0.001
ohmite, 0.001, 1.000, 0.001
curing, 0.001, 1.000, 0.001
equals, 0.001, 1.000, 0.001
acquiring, 0.001, 1.000, 0.001
bel, 0.001, 1.000, 0.001
packaged, 0.001, 1.000, 0.001
sufficiency, 0.001, 1.000, 0.001
vaguely, 0.001, 1.000, 0.001
trillion, 0.001, 1.000, 0.001
amused, 0.001, 1.000, 0.001
reinforced, 0.001, 1.000, 0.001
moody, 0.001, 1.000, 0.001
inerrantist, 0.001, 1.000, 0.001
dentist, 0.001, 1.000, 0.001
fasting, 0.001, 1.000, 0.001
invites, 0.001, 1.000, 0.001
blurry, 0.001, 1.000, 0.001
motto, 0.001, 1.000, 0.001
pinched, 0.001, 1.000, 0.001
skins, 0.001, 1.000, 0.001
retract, 0.001, 1.000, 0.001
importing, 0.001, 1.000, 0.001
resumed, 0.001, 1.000, 0.001
roommate, 0.001, 1.000, 0.001
euclid, 0.001, 1.000, 0.001
scorn, 0.001, 1.000, 0.001
Group num: 24, TC(X;Y_j): 0.797
key, 0.052, 1.000, 0.052
keys, 0.036, 1.000, 0.036
data, 0.035, 1.000, 0.035
algorithm, 0.024, 1.000, 0.024
details, 0.022, 1.000, 0.022
des, 0.021, 1.000, 0.021
process, 0.019, 1.000, 0.019
contains, 0.018, 1.000, 0.018
users, 0.018, 1.000, 0.018
provided, 0.017, 1.000, 0.017
analysis, 0.017, 1.000, 0.017
containing, 0.017, 1.000, 0.017
material, 0.016, 1.000, 0.016
random, 0.015, 1.000, 0.015
method, 0.014, 1.000, 0.014
sources, 0.014, 1.000, 0.014
session, 0.014, 1.000, 0.014
bits, 0.014, 1.000, 0.014
standards, 0.014, 1.000, 0.014
proposed, 0.014, 1.000, 0.014
description, 0.013, 1.000, 0.013
request, 0.013, 1.000, 0.013
widely, 0.012, 1.000, 0.012
results, 0.012, 1.000, 0.012
copies, 0.012, 1.000, 0.012
contain, 0.011, 1.000, 0.011
search, 0.011, 1.000, 0.011
exchange, 0.011, 1.000, 0.011
stream, 0.011, 1.000, 0.011
pgp, 0.011, 1.000, 0.011
determine, 0.010, 1.000, 0.010
sequence, 0.010, 1.000, 0.010
methods, 0.010, 1.000, 0.010
mechanism, 0.010, 1.000, 0.010
cryptographic, 0.010, 1.000, 0.010
nist, 0.010, 1.000, 0.010
produced, 0.009, 1.000, 0.009
permission, 0.009, 1.000, 0.009
hellman, 0.008, 1.000, 0.008
copyright, 0.008, 1.000, 0.008
transmit, 0.008, 1.000, 0.008
unauthorized, 0.008, 1.000, 0.008
corresponding, 0.008, 1.000, 0.008
sophisticated, 0.008, 1.000, 0.008
indicates, 0.008, 1.000, 0.008
chips, 0.008, 1.000, 0.008
protocol, 0.008, 1.000, 0.008
examined, 0.007, 1.000, 0.007
usage, 0.007, 1.000, 0.007
ncsl, 0.007, 1.000, 0.007
plaintext, 0.007, 1.000, 0.007
submit, 0.007, 1.000, 0.007
algorithms, 0.007, 1.000, 0.007
password, 0.007, 1.000, 0.007
skipjack, 0.007, 1.000, 0.007
conversation, 0.007, 1.000, 0.007
conducting, 0.007, 1.000, 0.007
computed, 0.007, 1.000, 0.007
xor, 0.007, 1.000, 0.007
structures, 0.006, 1.000, 0.006
tool, 0.006, 1.000, 0.006
diffie, 0.006, 1.000, 0.006
implement, 0.006, 1.000, 0.006
arithmetic, 0.006, 1.000, 0.006
decryption, 0.006, 1.000, 0.006
compute, 0.006, 1.000, 0.006
separately, 0.006, 1.000, 0.006
rand, 0.006, 1.000, 0.006
assigned, 0.006, 1.000, 0.006
electronically, 0.006, 1.000, 0.006
trusted, 0.005, 1.000, 0.005
encoded, 0.005, 1.000, 0.005
authorization, 0.005, 1.000, 0.005
copyrighted, 0.005, 1.000, 0.005
csrc, 0.005, 1.000, 0.005
log, 0.005, 1.000, 0.005
samples, 0.005, 1.000, 0.005
brute, 0.005, 1.000, 0.005
theoretical, 0.005, 1.000, 0.005
pseudo, 0.005, 1.000, 0.005
presumably, 0.005, 1.000, 0.005
monitoring, 0.005, 1.000, 0.005
triple, 0.005, 1.000, 0.005
ciphertext, 0.005, 1.000, 0.005
cryptanalysis, 0.005, 1.000, 0.005
briefed, 0.005, 1.000, 0.005
supplied, 0.004, 1.000, 0.004
employ, 0.004, 1.000, 0.004
authentication, 0.004, 1.000, 0.004
disclosure, 0.004, 1.000, 0.004
marc, 0.004, 1.000, 0.004
secretly, 0.004, 1.000, 0.004
periodically, 0.004, 1.000, 0.004
efficient, 0.004, 1.000, 0.004
encrypting, 0.004, 1.000, 0.004
acceptance, 0.004, 1.000, 0.004
hash, 0.004, 1.000, 0.004
verify, 0.004, 1.000, 0.004
procedure, 0.004, 1.000, 0.004
friendly, 0.004, 1.000, 0.004
existent, 0.004, 1.000, 0.004
symmetric, 0.004, 1.000, 0.004
backdoor, 0.004, 1.000, 0.004
md5, 0.004, 1.000, 0.004
addressing, 0.004, 1.000, 0.004
pem, 0.004, 1.000, 0.004
vector, 0.004, 1.000, 0.004
reproduction, 0.004, 1.000, 0.004
processes, 0.004, 1.000, 0.004
telephony, 0.004, 1.000, 0.004
returning, 0.004, 1.000, 0.004
rejection, 0.004, 1.000, 0.004
consist, 0.004, 1.000, 0.004
vastly, 0.004, 1.000, 0.004
rivest, 0.003, 1.000, 0.003
celestial, 0.003, 1.000, 0.003
represented, 0.003, 1.000, 0.003
digitized, 0.003, 1.000, 0.003
examining, 0.003, 1.000, 0.003
ripem, 0.003, 1.000, 0.003
revealing, 0.003, 1.000, 0.003
applying, 0.003, 1.000, 0.003
loki, 0.003, 1.000, 0.003
factoring, 0.003, 1.000, 0.003
concatenated, 0.003, 1.000, 0.003
extensively, 0.003, 1.000, 0.003
unrecognized, 0.003, 1.000, 0.003
intercepts, 0.003, 1.000, 0.003
imagery, 0.003, 1.000, 0.003
decipher, 0.003, 1.000, 0.003
chunk, 0.003, 1.000, 0.003
programmed, 0.003, 1.000, 0.003
tens, 0.003, 1.000, 0.003
negotiation, 0.003, 1.000, 0.003
entropy, 0.003, 1.000, 0.003
searches, 0.003, 1.000, 0.003
sparse, 0.003, 1.000, 0.003
detected, 0.003, 1.000, 0.003
subvert, 0.003, 1.000, 0.003
ciphers, 0.003, 1.000, 0.003
vulnerabilities, 0.003, 1.000, 0.003
exportable, 0.003, 1.000, 0.003
csmes, 0.003, 1.000, 0.003
ecb, 0.003, 1.000, 0.003
spectra, 0.003, 1.000, 0.003
cryptographically, 0.003, 1.000, 0.003
maurice, 0.003, 1.000, 0.003
telnet, 0.003, 1.000, 0.003
scrambling, 0.003, 1.000, 0.003
siggraph, 0.003, 1.000, 0.003
transmits, 0.003, 1.000, 0.003
compromises, 0.003, 1.000, 0.003
accumulate, 0.003, 1.000, 0.003
simplicity, 0.003, 1.000, 0.003
transmitting, 0.002, 1.000, 0.002
flaws, 0.002, 1.000, 0.002
pronounced, 0.002, 1.000, 0.002
disclosed, 0.002, 1.000, 0.002
compelled, 0.002, 1.000, 0.002
critique, 0.002, 1.000, 0.002
thrust, 0.002, 1.000, 0.002
unlocks, 0.002, 1.000, 0.002
remedies, 0.002, 1.000, 0.002
arrangements, 0.002, 1.000, 0.002
sophistication, 0.002, 1.000, 0.002
passphrase, 0.002, 1.000, 0.002
retrieval, 0.002, 1.000, 0.002
retained, 0.002, 1.000, 0.002
bellovin, 0.002, 1.000, 0.002
illicit, 0.002, 1.000, 0.002
verifying, 0.002, 1.000, 0.002
customization, 0.002, 1.000, 0.002
undermine, 0.002, 1.000, 0.002
ethz, 0.002, 1.000, 0.002
mime, 0.002, 1.000, 0.002
storing, 0.002, 1.000, 0.002
undertake, 0.002, 1.000, 0.002
alternate, 0.002, 1.000, 0.002
rotating, 0.002, 1.000, 0.002
contractor, 0.002, 1.000, 0.002
passwords, 0.002, 1.000, 0.002
summarizing, 0.002, 1.000, 0.002
sloan, 0.002, 1.000, 0.002
adrian, 0.002, 1.000, 0.002
translating, 0.002, 1.000, 0.002
compliant, 0.002, 1.000, 0.002
nancy, 0.002, 1.000, 0.002
tion, 0.002, 1.000, 0.002
varied, 0.002, 1.000, 0.002
summarizes, 0.002, 1.000, 0.002
alphabet, 0.002, 1.000, 0.002
renderer, 0.002, 1.000, 0.002
snefru, 0.002, 1.000, 0.002
cypherpunks, 0.002, 1.000, 0.002
toxicwaste, 0.002, 1.000, 0.002
authenticated, 0.002, 1.000, 0.002
untested, 0.002, 1.000, 0.002
16v, 0.002, 1.000, 0.002
escrowing, 0.002, 1.000, 0.002
constraint, 0.002, 1.000, 0.002
expn, 0.002, 1.000, 0.002
fahrvergnugen, 0.002, 1.000, 0.002
notified, 0.002, 1.000, 0.002
foia, 0.002, 1.000, 0.002
eavesdropper, 0.002, 1.000, 0.002
decstations, 0.002, 1.000, 0.002
decrypting, 0.002, 1.000, 0.002
fundamentals, 0.002, 1.000, 0.002
davies, 0.002, 1.000, 0.002
synthesis, 0.002, 1.000, 0.002
designers, 0.002, 1.000, 0.002
randomly, 0.002, 1.000, 0.002
reveals, 0.002, 1.000, 0.002
algorythm, 0.002, 1.000, 0.002
plot, 0.002, 1.000, 0.002
tolerant, 0.002, 1.000, 0.002
cfb, 0.002, 1.000, 0.002
accurately, 0.002, 1.000, 0.002
logging, 0.002, 1.000, 0.002
multiply, 0.002, 1.000, 0.002
fantasies, 0.002, 1.000, 0.002
similarity, 0.002, 1.000, 0.002
investigating, 0.002, 1.000, 0.002
digitize, 0.002, 1.000, 0.002
unusable, 0.002, 1.000, 0.002
synthetic, 0.002, 1.000, 0.002
verified, 0.002, 1.000, 0.002
pursuant, 0.002, 1.000, 0.002
compromising, 0.002, 1.000, 0.002
occupies, 0.002, 1.000, 0.002
bending, 0.002, 1.000, 0.002
sendmail, 0.002, 1.000, 0.002
inconsistencies, 0.002, 1.000, 0.002
redundancy, 0.002, 1.000, 0.002
scans, 0.002, 1.000, 0.002
certified, 0.002, 1.000, 0.002
pkcs, 0.002, 1.000, 0.002
jealousy, 0.002, 1.000, 0.002
k_p, 0.002, 1.000, 0.002
screening, 0.002, 1.000, 0.002
norad, 0.002, 1.000, 0.002
audit, 0.002, 1.000, 0.002
burrows, 0.002, 1.000, 0.002
rotenberg, 0.002, 1.000, 0.002
styled, 0.002, 1.000, 0.002
mnemonics, 0.002, 1.000, 0.002
lattice, 0.002, 1.000, 0.002
pathway, 0.002, 1.000, 0.002
blackmail, 0.002, 1.000, 0.002
biomedical, 0.002, 1.000, 0.002
randomness, 0.002, 1.000, 0.002
substantive, 0.002, 1.000, 0.002
ofb, 0.002, 1.000, 0.002
csspab, 0.002, 1.000, 0.002
municipal, 0.002, 1.000, 0.002
compel, 0.002, 1.000, 0.002
proficiency, 0.002, 1.000, 0.002
erotic, 0.002, 1.000, 0.002
snooping, 0.002, 1.000, 0.002
externally, 0.002, 1.000, 0.002
measurement, 0.001, 1.000, 0.001
cypher, 0.001, 1.000, 0.001
distributable, 0.001, 1.000, 0.001
suspects, 0.001, 1.000, 0.001
handlers, 0.001, 1.000, 0.001
encode, 0.001, 1.000, 0.001
comic, 0.001, 1.000, 0.001
refuted, 0.001, 1.000, 0.001
internals, 0.001, 1.000, 0.001
decoder, 0.001, 1.000, 0.001
decodes, 0.001, 1.000, 0.001
registering, 0.001, 1.000, 0.001
graded, 0.001, 1.000, 0.001
desiring, 0.001, 1.000, 0.001
enabling, 0.001, 1.000, 0.001
poke, 0.001, 1.000, 0.001
rewards, 0.001, 1.000, 0.001
freebie, 0.001, 1.000, 0.001
usd, 0.001, 1.000, 0.001
synchronized, 0.001, 1.000, 0.001
forthcoming, 0.001, 1.000, 0.001
decoders, 0.001, 1.000, 0.001
assuring, 0.001, 1.000, 0.001
unpublished, 0.001, 1.000, 0.001
compressor, 0.001, 1.000, 0.001
fashioned, 0.001, 1.000, 0.001
discrete, 0.001, 1.000, 0.001
arbitrarily, 0.001, 1.000, 0.001
padded, 0.001, 1.000, 0.001
peanuts, 0.001, 1.000, 0.001
wrongly, 0.001, 1.000, 0.001
erratic, 0.001, 1.000, 0.001
gaps, 0.001, 1.000, 0.001
interpolation, 0.001, 1.000, 0.001
prototype, 0.001, 1.000, 0.001
organi, 0.001, 1.000, 0.001
extant, 0.001, 1.000, 0.001
bbss, 0.001, 1.000, 0.001
rc2, 0.001, 1.000, 0.001
minimally, 0.001, 1.000, 0.001
collects, 0.001, 1.000, 0.001
redefine, 0.001, 1.000, 0.001
clipped, 0.001, 1.000, 0.001
kbps, 0.001, 1.000, 0.001
securely, 0.001, 1.000, 0.001
obtains, 0.001, 1.000, 0.001
misconceptions, 0.001, 1.000, 0.001
succeeds, 0.001, 1.000, 0.001
dss, 0.001, 1.000, 0.001
communicating, 0.001, 1.000, 0.001
tufts, 0.001, 1.000, 0.001
unlock, 0.001, 1.000, 0.001
frontal, 0.001, 1.000, 0.001
nanosecond, 0.001, 1.000, 0.001
keying, 0.001, 1.000, 0.001
unfriendly, 0.001, 1.000, 0.001
leary, 0.001, 1.000, 0.001
berne, 0.001, 1.000, 0.001
marginally, 0.001, 1.000, 0.001
grouped, 0.001, 1.000, 0.001
digitally, 0.001, 1.000, 0.001
elided, 0.000, 1.000, 0.000
crackers, 0.000, 1.000, 0.000
gigabytes, 0.000, 1.000, 0.000
duplicated, 0.000, 1.000, 0.000
shaded, 0.000, 1.000, 0.000
dang, 0.000, 1.000, 0.000
filtered, 0.000, 1.000, 0.000
executes, 0.000, 1.000, 0.000
ucsu, 0.000, 1.000, 0.000
ether, 0.000, 1.000, 0.000
Group num: 25, TC(X;Y_j): 0.785
members, 0.029, 1.000, 0.029
turkish, 0.029, 1.000, 0.029
involved, 0.027, 1.000, 0.027
army, 0.023, 1.000, 0.023
organizations, 0.021, 1.000, 0.021
troops, 0.019, 1.000, 0.019
received, 0.019, 1.000, 0.019
organization, 0.019, 1.000, 0.019
land, 0.019, 1.000, 0.019
fighting, 0.019, 1.000, 0.019
meeting, 0.018, 1.000, 0.018
letter, 0.018, 1.000, 0.018
area, 0.018, 1.000, 0.018
turkey, 0.016, 1.000, 0.016
mr, 0.015, 1.000, 0.015
greek, 0.014, 1.000, 0.014
authors, 0.014, 1.000, 0.014
education, 0.014, 1.000, 0.014
attacked, 0.014, 1.000, 0.014
review, 0.013, 1.000, 0.013
chief, 0.012, 1.000, 0.012
organized, 0.012, 1.000, 0.012
names, 0.012, 1.000, 0.012
papers, 0.012, 1.000, 0.012
authorities, 0.011, 1.000, 0.011
massacre, 0.011, 1.000, 0.011
destroyed, 0.011, 1.000, 0.011
inhabitants, 0.011, 1.000, 0.011
conduct, 0.011, 1.000, 0.011
fight, 0.011, 1.000, 0.011
thousand, 0.010, 1.000, 0.010
greeks, 0.010, 1.000, 0.010
training, 0.010, 1.000, 0.010
cyprus, 0.010, 1.000, 0.010
destroy, 0.010, 1.000, 0.010
attacking, 0.009, 1.000, 0.009
personnel, 0.009, 1.000, 0.009
fled, 0.009, 1.000, 0.009
largely, 0.009, 1.000, 0.009
announcement, 0.009, 1.000, 0.009
join, 0.009, 1.000, 0.009
minister, 0.008, 1.000, 0.008
signed, 0.008, 1.000, 0.008
greece, 0.008, 1.000, 0.008
leaving, 0.008, 1.000, 0.008
border, 0.008, 1.000, 0.008
rejected, 0.008, 1.000, 0.008
degree, 0.008, 1.000, 0.008
tragedy, 0.008, 1.000, 0.008
atrocities, 0.008, 1.000, 0.008
destroying, 0.008, 1.000, 0.008
intelligence, 0.008, 1.000, 0.008
minor, 0.008, 1.000, 0.008
visit, 0.007, 1.000, 0.007
_the, 0.007, 1.000, 0.007
samuel, 0.007, 1.000, 0.007
slaughtered, 0.007, 1.000, 0.007
expert, 0.007, 1.000, 0.007
headquarters, 0.007, 1.000, 0.007
germans, 0.007, 1.000, 0.007
acquire, 0.007, 1.000, 0.007
aimed, 0.007, 1.000, 0.007
meetings, 0.007, 1.000, 0.007
participants, 0.007, 1.000, 0.007
determined, 0.007, 1.000, 0.007
elderly, 0.007, 1.000, 0.007
tim, 0.006, 1.000, 0.006
divided, 0.006, 1.000, 0.006
compromise, 0.006, 1.000, 0.006
altogether, 0.006, 1.000, 0.006
agent, 0.006, 1.000, 0.006
refused, 0.006, 1.000, 0.006
independence, 0.006, 1.000, 0.006
paragraph, 0.006, 1.000, 0.006
served, 0.006, 1.000, 0.006
filed, 0.006, 1.000, 0.006
representative, 0.006, 1.000, 0.006
actively, 0.006, 1.000, 0.006
fee, 0.006, 1.000, 0.006
revolution, 0.006, 1.000, 0.006
commission, 0.006, 1.000, 0.006
treasury, 0.006, 1.000, 0.006
offices, 0.006, 1.000, 0.006
recognition, 0.006, 1.000, 0.006
memorial, 0.006, 1.000, 0.006
ankara, 0.005, 1.000, 0.005
employees, 0.005, 1.000, 0.005
construction, 0.005, 1.000, 0.005
deputy, 0.005, 1.000, 0.005
daniel, 0.005, 1.000, 0.005
museum, 0.005, 1.000, 0.005
publishing, 0.005, 1.000, 0.005
implications, 0.005, 1.000, 0.005
strategies, 0.005, 1.000, 0.005
identification, 0.005, 1.000, 0.005
generations, 0.005, 1.000, 0.005
counting, 0.005, 1.000, 0.005
comprised, 0.005, 1.000, 0.005
begun, 0.005, 1.000, 0.005
representing, 0.005, 1.000, 0.005
revisionism, 0.004, 1.000, 0.004
openly, 0.004, 1.000, 0.004
peoples, 0.004, 1.000, 0.004
joining, 0.004, 1.000, 0.004
strategic, 0.004, 1.000, 0.004
prominent, 0.004, 1.000, 0.004
uprising, 0.004, 1.000, 0.004
warsaw, 0.004, 1.000, 0.004
aggression, 0.004, 1.000, 0.004
ronald, 0.004, 1.000, 0.004
gore, 0.004, 1.000, 0.004
dates, 0.004, 1.000, 0.004
casualties, 0.004, 1.000, 0.004
invading, 0.004, 1.000, 0.004
observer, 0.004, 1.000, 0.004
scholar, 0.004, 1.000, 0.004
attributed, 0.004, 1.000, 0.004
affiliated, 0.004, 1.000, 0.004
chronicle, 0.004, 1.000, 0.004
armies, 0.004, 1.000, 0.004
preparation, 0.004, 1.000, 0.004
attendees, 0.004, 1.000, 0.004
unfortunate, 0.004, 1.000, 0.004
river, 0.004, 1.000, 0.004
associate, 0.004, 1.000, 0.004
firms, 0.004, 1.000, 0.004
stein, 0.003, 1.000, 0.003
killer, 0.003, 1.000, 0.003
prisoners, 0.003, 1.000, 0.003
adult, 0.003, 1.000, 0.003
proceed, 0.003, 1.000, 0.003
publishes, 0.003, 1.000, 0.003
ghetto, 0.003, 1.000, 0.003
eliminated, 0.003, 1.000, 0.003
warfare, 0.003, 1.000, 0.003
roles, 0.003, 1.000, 0.003
visits, 0.003, 1.000, 0.003
directors, 0.003, 1.000, 0.003
aggressive, 0.003, 1.000, 0.003
asia, 0.003, 1.000, 0.003
helicopter, 0.003, 1.000, 0.003
severely, 0.003, 1.000, 0.003
naming, 0.003, 1.000, 0.003
oppressive, 0.003, 1.000, 0.003
heroic, 0.003, 1.000, 0.003
revolt, 0.003, 1.000, 0.003
indianapolis, 0.003, 1.000, 0.003
hopes, 0.003, 1.000, 0.003
trained, 0.003, 1.000, 0.003
traditionally, 0.003, 1.000, 0.003
advisory, 0.003, 1.000, 0.003
prohibition, 0.003, 1.000, 0.003
awaiting, 0.003, 1.000, 0.003
henrik, 0.003, 1.000, 0.003
leonard, 0.003, 1.000, 0.003
flew, 0.003, 1.000, 0.003
acquired, 0.003, 1.000, 0.003
lengthy, 0.003, 1.000, 0.003
historian, 0.003, 1.000, 0.003
inhuman, 0.003, 1.000, 0.003
rant, 0.003, 1.000, 0.003
activists, 0.003, 1.000, 0.003
matched, 0.003, 1.000, 0.003
25th, 0.003, 1.000, 0.003
commanded, 0.003, 1.000, 0.003
affiliation, 0.002, 1.000, 0.002
productive, 0.002, 1.000, 0.002
kicked, 0.002, 1.000, 0.002
upcoming, 0.002, 1.000, 0.002
perished, 0.002, 1.000, 0.002
rebuilding, 0.002, 1.000, 0.002
neglecting, 0.002, 1.000, 0.002
mosaic, 0.002, 1.000, 0.002
endure, 0.002, 1.000, 0.002
gazans, 0.002, 1.000, 0.002
hostages, 0.002, 1.000, 0.002
organisation, 0.002, 1.000, 0.002
likewise, 0.002, 1.000, 0.002
occurring, 0.002, 1.000, 0.002
enterprises, 0.002, 1.000, 0.002
correctness, 0.002, 1.000, 0.002
organizing, 0.002, 1.000, 0.002
survivor, 0.002, 1.000, 0.002
ironically, 0.002, 1.000, 0.002
champion, 0.002, 1.000, 0.002
associations, 0.002, 1.000, 0.002
misleading, 0.002, 1.000, 0.002
shelter, 0.002, 1.000, 0.002
negotiate, 0.002, 1.000, 0.002
fish, 0.002, 1.000, 0.002
supportive, 0.002, 1.000, 0.002
vital, 0.002, 1.000, 0.002
insults, 0.002, 1.000, 0.002
utmost, 0.002, 1.000, 0.002
merrill, 0.002, 1.000, 0.002
brigade, 0.002, 1.000, 0.002
falsely, 0.002, 1.000, 0.002
solicited, 0.002, 1.000, 0.002
exile, 0.002, 1.000, 0.002
linda, 0.002, 1.000, 0.002
excerpt, 0.002, 1.000, 0.002
abridged, 0.002, 1.000, 0.002
hispanic, 0.002, 1.000, 0.002
rabbi, 0.002, 1.000, 0.002
weaver, 0.002, 1.000, 0.002
relaxed, 0.002, 1.000, 0.002
applause, 0.002, 1.000, 0.002
conquered, 0.002, 1.000, 0.002
abound, 0.002, 1.000, 0.002
ballistic, 0.002, 1.000, 0.002
troubling, 0.002, 1.000, 0.002
attain, 0.002, 1.000, 0.002
mitch, 0.002, 1.000, 0.002
tyrant, 0.002, 1.000, 0.002
mislead, 0.002, 1.000, 0.002
designate, 0.002, 1.000, 0.002
traders, 0.002, 1.000, 0.002
serbians, 0.002, 1.000, 0.002
supremacy, 0.002, 1.000, 0.002
patriotism, 0.002, 1.000, 0.002
kapor, 0.002, 1.000, 0.002
fists, 0.002, 1.000, 0.002
ibid, 0.002, 1.000, 0.002
hungary, 0.002, 1.000, 0.002
slanted, 0.002, 1.000, 0.002
prevailed, 0.002, 1.000, 0.002
shrapnel, 0.002, 1.000, 0.002
entrusted, 0.002, 1.000, 0.002
wilt, 0.002, 1.000, 0.002
trumpeted, 0.002, 1.000, 0.002
ariv, 0.002, 1.000, 0.002
undeclared, 0.002, 1.000, 0.002
centrally, 0.002, 1.000, 0.002
nationalities, 0.002, 1.000, 0.002
recruitment, 0.002, 1.000, 0.002
iraqis, 0.002, 1.000, 0.002
rutledge, 0.002, 1.000, 0.002
interim, 0.002, 1.000, 0.002
conn, 0.002, 1.000, 0.002
talents, 0.002, 1.000, 0.002
preface, 0.002, 1.000, 0.002
crowds, 0.002, 1.000, 0.002
basil, 0.002, 1.000, 0.002
seldom, 0.002, 1.000, 0.002
bombed, 0.002, 1.000, 0.002
journalist, 0.002, 1.000, 0.002
embarrassing, 0.002, 1.000, 0.002
sue, 0.002, 1.000, 0.002
compose, 0.001, 1.000, 0.001
18th, 0.001, 1.000, 0.001
demonstrations, 0.001, 1.000, 0.001
handwriting, 0.001, 1.000, 0.001
spotted, 0.001, 1.000, 0.001
reiterate, 0.001, 1.000, 0.001
loyal, 0.001, 1.000, 0.001
mutilated, 0.001, 1.000, 0.001
tuition, 0.001, 1.000, 0.001
iranians, 0.001, 1.000, 0.001
geneva, 0.001, 1.000, 0.001
mortality, 0.001, 1.000, 0.001
fete, 0.001, 1.000, 0.001
inspections, 0.001, 1.000, 0.001
infighting, 0.001, 1.000, 0.001
inalienable, 0.001, 1.000, 0.001
smokeless, 0.001, 1.000, 0.001
elaine, 0.001, 1.000, 0.001
plunder, 0.001, 1.000, 0.001
eleventh, 0.001, 1.000, 0.001
starve, 0.001, 1.000, 0.001
gazan, 0.001, 1.000, 0.001
subsidiary, 0.001, 1.000, 0.001
christendom, 0.001, 1.000, 0.001
succumb, 0.001, 1.000, 0.001
interrogated, 0.001, 1.000, 0.001
forefront, 0.001, 1.000, 0.001
auschwitz, 0.001, 1.000, 0.001
cherished, 0.001, 1.000, 0.001
patrolled, 0.001, 1.000, 0.001
nationalism, 0.001, 1.000, 0.001
microbial, 0.001, 1.000, 0.001
restitution, 0.001, 1.000, 0.001
modicum, 0.001, 1.000, 0.001
logistics, 0.001, 1.000, 0.001
invasions, 0.001, 1.000, 0.001
ordo, 0.001, 1.000, 0.001
martial, 0.001, 1.000, 0.001
ozal, 0.001, 1.000, 0.001
komotini, 0.001, 1.000, 0.001
prominently, 0.001, 1.000, 0.001
descendants, 0.001, 1.000, 0.001
idiot, 0.001, 1.000, 0.001
dug, 0.001, 1.000, 0.001
exercising, 0.001, 1.000, 0.001
rebuttal, 0.001, 1.000, 0.001
arenas, 0.001, 1.000, 0.001
respectfully, 0.001, 1.000, 0.001
unsubstantiated, 0.001, 1.000, 0.001
